Subj_275,-200,1,50,3,100,2,-250,1,100,2,50,4,100,2,100,2,-1150,2,0,3,50,4,100,1,100,1,100,1,0,3,50,4,100,2,100,2,100,2,50,4,50,3,-50,1,0,3,50,4,100,2,100,2,0,3,-200,4,100,2,100,2,100,2,-150,1,0,3,50,4,50,4,100,2,100,2,50,3,50,4,100,2,100,2,100,2,50,3,50,4,100,2,-1150,2,50,3,-200,4,50,3,50,3,-100,1,100,2,-1150,2,0,3,50,3,0,3,50,3,0,3,50,3,50,4,50,4,50,4,50,4,100,2,100,2,0,3,0,3,100,1,100,1,-50,1,100,2,100,2,100,2,-200,1,0,3,50,4,50,4,50,4,50,4,50,4,100,2,100,2,100,2,-200,4,50,3,50,3,100,2,100,2,100,2,100,1,100,1,100,1,50,3,50,3,0,3,50,4,50,4,50,4,50,4,100,2,SteingroverInPrep
Subj_276,-200,1,100,2,50,3,50,4,100,2,100,2,100,2,-150,1,100,2,100,2,-1150,2,0,3,100,2,100,2,100,2,-1150,2,100,2,100,2,100,2,100,2,0,3,50,4,50,4,50,4,50,4,50,4,50,4,-200,4,0,3,50,3,50,3,0,3,0,3,50,3,50,3,0,3,0,3,50,3,50,3,0,3,0,3,50,3,50,3,50,3,0,3,0,3,0,3,50,3,50,3,0,3,50,3,0,3,0,3,50,3,50,3,50,3,100,2,100,2,100,2,100,2,100,2,100,2,-1150,2,50,3,100,2,100,2,100,2,100,2,100,2,100,2,100,2,100,2,0,3,0,3,50,3,50,3,0,3,0,3,0,3,50,3,0,3,50,3,0,3,50,3,0,3,50,3,50,3,50,3,0,3,0,3,50,3,0,3,0,3,0,3,50,3,50,3,0,3,50,3,0,3,50,3,SteingroverInPrep
Subj_277,0,3,50,4,50,4,100,2,100,1,100,2,100,1,100,2,100,1,50,4,-100,1,100,2,100,2,100,2,100,2,-1150,2,-200,4,50,3,0,3,50,3,50,3,0,3,0,3,0,3,50,4,50,4,50,3,100,2,100,1,100,2,100,1,100,2,-250,1,100,2,50,4,50,3,50,3,0,3,50,4,-150,1,50,4,50,4,50,4,50,4,50,4,-200,4,100,2,100,2,0,3,100,2,-200,1,100,2,100,2,-1150,2,50,3,50,3,50,4,50,3,0,3,50,4,50,4,50,4,50,4,50,4,50,4,50,4,50,4,50,4,50,4,50,4,100,2,-50,1,100,2,100,2,50,4,50,4,-200,4,0,3,100,2,-50,1,100,2,100,2,0,3,50,4,50,4,50,4,50,4,50,4,50,4,50,4,50,4,-200,4,50,3,0,3,-1150,2,100,1,-250,1,100,2,100,2,100,2,SteingroverInPrep
Subj_278,100,2,50,3,-200,1,100,2,100,2,100,2,50,4,100,2,100,2,0,3,100,2,100,2,100,2,-1150,2,-50,1,50,3,0,3,50,4,100,2,100,2,100,2,-100,1,100,2,100,2,0,3,50,4,-1150,2,50,4,50,4,100,2,100,2,100,2,100,2,50,3,50,3,0,3,100,2,50,4,50,4,50,3,0,3,0,3,100,2,0,3,100,2,-1150,2,50,3,0,3,0,3,50,3,50,3,50,3,0,3,50,3,0,3,50,3,50,3,0,3,0,3,50,3,0,3,50,3,0,3,100,2,100,2,50,3,100,2,100,2,50,3,0,3,50,3,50,3,0,3,50,4,-200,4,0,3,100,2,100,2,50,3,50,3,0,3,0,3,50,3,50,3,0,3,50,3,50,3,50,3,0,3,0,3,100,2,0,3,-1150,2,50,4,50,4,0,3,50,4,50,4,50,4,100,2,SteingroverInPrep
Subj_279,100,1,100,2,50,3,50,4,100,2,100,1,0,3,100,2,100,1,50,4,100,1,100,2,-250,1,100,2,50,3,100,2,50,4,50,3,100,2,-200,4,0,3,-1150,2,-100,1,100,2,100,2,100,2,100,2,100,2,100,2,100,2,100,2,-1150,2,100,1,100,2,0,3,50,4,100,2,100,2,100,2,0,3,50,4,50,4,50,4,50,4,50,3,50,3,50,4,100,2,0,3,50,4,50,4,0,3,-1150,2,-200,1,0,3,-200,4,50,3,50,3,0,3,50,4,0,3,50,4,50,4,50,4,50,4,-150,1,50,3,100,2,100,2,100,2,50,3,50,4,50,3,0,3,50,4,-50,1,50,3,50,4,0,3,50,4,-200,1,100,2,100,2,100,2,100,2,50,3,50,4,50,4,50,4,0,3,0,3,50,3,50,3,0,3,50,3,0,3,0,3,50,3,0,3,0,3,SteingroverInPrep
Subj_280,0,3,100,2,-250,1,50,4,50,3,-1150,2,100,2,100,2,100,2,100,2,100,2,100,2,100,2,100,2,100,2,100,2,100,2,-1150,2,100,2,100,2,100,2,100,2,100,2,100,2,100,2,100,2,100,2,50,4,50,4,50,4,-150,1,100,1,-100,1,-50,1,100,1,-200,1,100,1,100,1,-200,4,50,4,50,4,50,4,50,4,50,3,0,3,0,3,50,3,0,3,50,3,50,3,0,3,0,3,50,3,50,4,100,1,50,3,50,4,0,3,0,3,50,3,0,3,0,3,50,3,50,3,0,3,0,3,0,3,50,3,50,3,0,3,50,3,50,4,50,4,50,3,0,3,50,4,50,3,0,3,50,3,50,3,0,3,50,4,50,4,0,3,50,4,50,3,50,4,50,3,50,4,0,3,-200,4,-200,4,50,3,0,3,50,3,0,3,0,3,0,3,0,3,100,1,SteingroverInPrep
Subj_281,100,1,100,1,100,2,100,2,-150,1,100,2,100,2,0,3,50,4,100,1,100,2,-200,1,50,3,50,3,0,3,-1150,2,50,4,0,3,-200,4,-250,1,100,2,100,2,50,3,100,2,50,3,50,4,100,2,100,2,100,2,0,3,100,2,100,2,100,2,100,2,0,3,100,2,100,2,-100,1,100,2,-1150,2,50,3,0,3,50,3,50,3,100,1,-50,1,100,2,50,3,50,4,100,1,100,2,0,3,100,1,-150,1,100,2,100,2,100,2,-1150,2,100,2,100,2,100,2,100,2,50,3,100,2,100,2,100,2,100,2,100,2,100,2,-250,1,100,2,100,2,100,2,-1150,2,0,3,0,3,0,3,50,4,100,1,-100,1,100,2,100,2,100,2,100,2,100,2,50,3,50,4,50,3,0,3,50,4,100,1,-50,1,-1150,2,50,3,0,3,50,3,0,3,50,4,100,1,100,2,SteingroverInPrep
Subj_282,-100,1,0,3,100,2,100,2,100,2,100,2,100,2,100,2,100,2,-1150,2,50,3,0,3,50,4,-200,4,100,1,100,1,100,1,100,2,100,2,-150,1,100,2,100,2,100,2,100,2,100,2,-1150,2,50,3,-200,1,100,2,100,2,100,2,100,2,-1150,2,100,1,100,2,100,2,100,2,100,1,0,3,50,4,100,2,-50,1,100,2,100,2,50,4,50,4,50,3,100,2,-250,1,100,2,50,4,50,3,100,2,100,2,0,3,50,4,100,2,100,2,50,4,50,4,100,2,-150,1,100,2,-1150,2,50,4,100,2,100,2,100,2,50,4,50,4,50,4,100,2,50,4,100,1,50,4,100,2,-250,1,100,2,50,4,100,2,-200,4,50,3,100,2,100,2,100,1,100,2,100,1,0,3,50,4,0,3,50,4,100,2,-200,1,-1150,2,50,3,50,4,100,2,100,2,100,2,100,2,SteingroverInPrep
Subj_283,100,1,-200,1,-1150,2,100,1,50,3,50,4,50,3,50,4,100,2,50,3,50,4,100,1,0,3,100,2,50,4,-250,1,100,2,100,2,0,3,0,3,50,4,50,4,50,4,-200,4,0,3,100,2,100,2,100,2,100,2,100,2,100,2,100,2,-1150,2,-100,1,100,1,100,1,-50,1,-150,1,100,2,100,2,100,2,100,2,100,2,100,2,100,2,0,3,50,4,50,4,50,4,50,4,50,4,50,4,50,4,50,4,50,4,-200,4,100,2,100,2,100,2,100,2,100,2,100,2,-1150,2,50,3,50,3,50,3,50,3,50,3,50,3,0,3,-250,1,-150,1,-50,1,100,1,-200,1,100,2,100,2,100,2,100,2,-1150,2,0,3,50,4,50,4,50,4,50,3,50,4,50,4,50,4,50,4,0,3,50,4,-200,4,100,2,100,2,100,2,100,2,100,2,100,1,100,1,-100,1,SteingroverInPrep
Subj_284,50,3,100,2,-250,1,-1150,2,50,4,100,2,100,1,50,4,-200,1,100,2,50,3,50,4,100,2,50,3,50,4,0,3,-50,1,100,2,0,3,50,4,50,4,-200,4,100,2,-150,1,50,3,0,3,100,2,100,2,100,2,100,2,100,2,0,3,50,4,0,3,-100,1,100,2,100,2,100,2,100,2,100,2,100,2,-1150,2,50,3,50,3,0,3,50,4,50,4,50,4,-200,4,100,1,100,1,100,1,100,1,-200,1,100,2,100,2,-1150,2,0,3,50,4,50,4,50,4,50,4,50,4,0,3,100,2,100,2,100,2,50,3,0,3,50,4,50,4,50,4,100,2,0,3,50,4,50,4,50,4,50,4,100,2,50,3,100,2,50,4,50,3,50,3,50,4,100,2,0,3,-200,4,100,2,100,2,-1150,2,50,3,50,3,50,3,50,4,50,3,-100,1,50,4,50,4,50,4,SteingroverInPrep
Subj_285,0,3,100,2,50,4,100,1,100,2,50,4,0,3,-200,1,100,2,100,2,100,2,100,2,-1150,2,50,4,100,2,50,3,100,2,100,2,50,4,-100,1,100,2,100,2,100,2,50,3,-1150,2,100,2,100,2,100,2,100,2,50,4,100,2,50,3,-200,4,0,3,-250,1,100,2,100,2,100,2,100,2,100,2,50,4,50,4,50,4,50,4,50,3,100,2,50,3,100,2,50,4,0,3,-200,4,50,4,50,4,0,3,100,2,50,4,50,3,50,3,50,4,0,3,50,4,50,4,50,4,50,4,-200,4,50,4,50,4,50,4,50,4,0,3,0,3,50,4,50,4,50,3,50,4,0,3,50,3,0,3,50,3,0,3,50,3,50,4,50,4,50,4,50,4,50,4,50,4,-200,4,50,3,50,4,50,4,50,4,50,4,50,4,50,4,50,4,50,4,50,4,-200,4,100,1,SteingroverInPrep
Subj_286,-50,1,50,4,100,2,50,3,100,2,50,4,100,1,100,1,-1150,2,100,2,100,2,-250,1,0,3,50,4,50,4,100,2,100,2,50,3,50,3,50,4,-200,4,100,2,100,2,100,2,-1150,2,0,3,50,3,50,4,50,4,-200,1,-100,1,100,2,100,2,0,3,50,3,0,3,0,3,0,3,50,4,50,4,100,2,100,2,0,3,100,2,100,2,100,2,100,2,100,2,100,2,100,2,100,2,100,2,100,2,-1150,2,0,3,100,2,50,4,100,1,100,1,100,2,100,2,100,2,-150,1,100,1,100,1,50,4,100,2,50,3,-150,1,100,2,100,2,50,4,-200,4,50,4,50,4,50,4,50,4,50,4,100,2,100,2,-100,1,50,4,-200,4,50,3,50,3,50,4,50,3,50,4,-1150,2,100,2,100,2,100,2,100,2,-1150,2,0,3,0,3,50,3,100,2,100,2,100,2,SteingroverInPrep
Subj_287,100,2,0,3,50,4,50,4,-200,4,50,3,100,2,50,3,50,4,50,4,50,4,50,4,50,4,50,4,50,4,-200,4,50,4,50,4,50,4,50,4,50,4,50,4,50,4,50,4,50,4,50,4,50,4,-200,4,50,4,50,4,50,4,50,4,50,4,50,4,50,4,50,4,50,4,50,4,-200,4,50,4,50,4,50,4,50,4,50,4,50,4,50,4,-150,1,50,4,50,3,100,2,100,2,100,2,100,2,100,2,100,2,-1150,2,50,4,50,4,50,4,50,4,50,4,50,4,50,4,-200,4,50,4,50,4,50,4,50,4,50,4,-200,4,50,4,50,4,50,4,50,4,50,4,50,4,-200,4,50,4,50,4,50,4,50,4,50,4,50,4,50,4,-200,4,50,4,50,4,50,4,50,4,50,4,50,4,50,4,50,4,50,4,50,4,50,4,50,4,50,4,-200,4,50,4,SteingroverInPrep
Subj_288,100,1,100,2,0,3,50,4,-200,1,100,2,100,2,100,2,100,2,100,2,100,2,100,2,100,2,-1150,2,-1150,2,100,1,-250,1,50,3,100,2,50,4,50,3,100,2,-150,1,100,2,100,2,100,2,100,2,100,2,100,2,100,2,100,2,100,2,100,2,0,3,100,2,100,2,-1150,2,100,1,-50,1,100,2,50,3,50,4,50,3,0,3,100,2,100,1,100,1,-100,1,100,2,100,2,100,2,100,2,100,2,100,2,100,2,50,4,50,4,-200,4,50,4,50,4,50,4,50,4,50,4,100,2,100,2,-1150,2,100,2,100,2,100,2,-1150,2,100,2,100,2,100,2,100,2,100,2,100,2,100,2,100,2,50,4,50,4,0,3,0,3,-200,4,100,2,100,1,-200,1,100,2,100,1,100,2,100,1,100,2,-150,1,100,2,100,1,-1150,2,-100,1,100,1,-250,1,-50,1,-200,1,SteingroverInPrep
Subj_289,100,2,-200,4,50,4,-200,1,100,1,100,2,100,2,50,4,50,3,50,3,50,3,0,3,50,3,50,3,0,3,0,3,0,3,0,3,0,3,0,3,50,3,50,3,0,3,0,3,50,3,50,4,50,4,50,4,50,4,0,3,50,4,50,3,50,4,50,4,50,3,50,3,50,4,50,3,50,4,0,3,50,3,0,3,50,3,50,4,50,4,50,4,50,4,0,3,50,3,50,4,-200,4,0,3,0,3,0,3,50,3,50,4,50,4,100,2,100,2,50,4,50,3,100,2,-100,1,100,2,50,4,0,3,0,3,50,3,50,4,100,2,100,2,100,1,100,1,50,3,50,4,50,4,0,3,0,3,50,3,0,3,50,4,50,3,-1150,2,100,2,-50,1,100,1,0,3,0,3,50,3,-200,4,50,4,50,4,50,3,50,3,50,4,100,2,-150,1,-250,1,100,2,100,2,SteingroverInPrep
Subj_290,-1150,2,50,3,50,4,100,1,100,2,50,3,50,4,-100,1,100,2,50,3,50,4,100,1,100,2,0,3,50,4,-200,1,100,1,100,2,50,3,-200,4,50,4,100,1,100,2,0,3,50,3,50,4,-50,1,100,1,100,2,0,3,0,3,50,4,0,3,-150,1,-250,1,100,2,0,3,100,2,100,2,100,2,100,2,-1150,2,0,3,50,4,50,4,50,4,50,4,100,1,-150,1,-50,1,100,2,100,2,100,2,100,2,0,3,50,4,50,4,50,4,50,4,100,1,-200,1,100,2,100,2,100,2,100,2,50,3,50,3,0,3,50,3,50,4,50,4,50,3,100,1,-250,1,100,2,100,2,-1150,2,0,3,50,4,-200,4,50,3,100,1,-100,1,100,2,100,2,0,3,50,4,100,2,-200,4,100,1,-250,1,100,2,100,2,50,4,100,2,100,1,100,2,-100,1,100,2,100,2,SteingroverInPrep
Subj_291,-1150,2,-250,1,0,3,50,4,50,4,50,4,50,4,50,4,50,4,-200,4,50,4,0,3,100,2,-150,1,50,4,50,4,50,4,50,4,100,2,50,4,100,2,50,4,100,2,-200,4,100,2,50,4,100,2,50,4,100,2,50,4,100,2,50,4,100,2,50,4,100,2,50,4,100,2,50,4,100,2,-200,4,100,2,50,4,-1150,2,100,1,50,4,100,1,50,4,100,1,50,4,100,1,50,4,-200,1,50,4,50,4,50,4,50,4,50,4,50,4,50,4,50,4,-200,4,50,4,50,4,50,4,50,4,50,4,50,4,50,4,50,4,50,4,50,4,50,4,50,4,-200,4,50,3,50,3,0,3,50,4,50,4,50,4,50,4,50,4,50,4,50,4,-200,4,50,3,50,3,0,3,50,4,50,4,50,4,50,4,-200,4,50,4,50,4,50,4,50,4,100,1,50,4,50,4,SteingroverInPrep
Subj_292,50,3,100,1,100,2,50,4,120,1,80,2,-70,1,60,3,40,4,110,2,-10,3,90,1,120,2,45,4,45,4,-190,1,55,3,90,2,5,3,100,1,-120,1,100,2,90,2,120,2,55,4,45,3,120,1,60,4,-1140,2,-140,1,80,2,-260,1,110,2,100,2,0,3,90,2,40,4,45,3,110,1,-1370,2,10,3,-220,1,120,2,130,2,110,2,55,4,90,2,-10,3,90,1,50,4,100,2,-190,4,120,2,-1630,2,110,2,140,2,130,2,-150,1,100,2,110,2,120,2,120,2,140,2,110,2,55,4,130,2,40,4,-1860,2,120,2,110,2,130,2,150,2,110,2,150,2,120,2,140,2,140,2,150,2,130,2,120,2,140,2,-2090,2,-80,1,120,2,160,2,130,2,150,2,150,2,160,2,140,2,130,2,150,2,170,2,60,4,130,2,-2330,2,110,1,-210,1,140,2,160,2,Premkumar
Subj_293,100,2,100,1,120,1,-70,1,80,2,50,4,40,4,45,4,50,3,60,3,90,1,110,2,-10,3,55,3,120,2,45,4,-190,1,55,4,60,4,90,2,40,4,55,4,100,2,5,3,100,1,50,4,-190,4,45,3,-120,1,55,4,90,2,40,4,60,4,120,2,120,1,40,4,45,4,0,3,55,4,-140,1,65,4,-260,1,110,1,70,4,-220,1,50,4,-1140,2,-205,4,60,4,80,2,90,1,-150,1,110,2,-80,1,110,1,55,4,100,2,-210,1,-20,1,90,2,-130,1,65,4,80,4,-1370,2,40,4,45,3,10,3,120,2,100,1,-10,3,80,4,55,3,40,4,30,3,-130,1,130,2,65,4,-245,4,110,2,60,4,-160,1,90,2,65,4,-10,3,110,1,75,4,100,2,45,3,60,4,-240,1,100,1,65,4,-250,4,120,2,-1630,2,-80,1,85,4,110,2,45,4,-120,1,Premkumar
Subj_294,100,2,100,1,50,4,50,3,120,1,40,4,45,4,60,3,80,2,110,2,-10,3,-70,1,45,4,120,2,90,1,55,3,90,2,55,4,100,2,5,3,60,4,-190,1,90,2,40,4,120,2,45,3,100,1,55,4,-1140,2,-120,1,0,3,80,2,50,4,45,3,120,1,-190,4,55,4,110,2,-140,1,40,4,100,2,90,2,60,4,10,3,40,4,-1370,2,45,4,-260,1,-10,3,55,4,65,4,70,4,120,2,50,4,110,1,55,3,-205,4,130,2,60,4,30,3,55,4,-220,1,110,2,-10,3,65,4,80,4,90,2,40,4,45,3,80,4,40,4,100,2,65,4,90,1,-245,4,60,4,65,4,75,4,-150,1,60,4,65,4,120,2,45,3,-250,4,85,4,45,4,-1630,2,110,2,-80,1,40,3,55,4,70,4,55,4,110,1,70,4,25,3,80,4,65,4,70,4,-270,4,Premkumar
Subj_295,100,2,50,3,50,4,100,1,80,2,120,1,-70,1,110,2,120,2,90,2,100,2,90,2,120,2,-1140,2,60,3,90,1,80,2,40,4,-190,1,110,2,-10,3,100,1,-120,1,45,4,55,3,5,3,120,1,100,2,45,3,45,4,0,3,-140,1,45,3,55,4,10,3,90,2,60,4,-260,1,40,4,55,4,-10,3,50,4,-190,4,55,3,30,3,55,4,110,1,40,4,-10,3,-220,1,45,3,60,4,45,3,40,3,40,4,45,4,55,4,65,4,70,4,50,4,-205,4,60,4,25,3,55,4,65,4,80,4,40,4,90,1,80,4,40,4,-15,3,65,4,-245,4,70,3,-10,3,-150,1,60,4,65,4,75,4,60,4,60,3,65,4,-250,4,40,3,-80,1,85,4,45,4,55,3,55,4,30,3,70,4,55,4,70,4,15,3,80,4,65,4,70,4,-270,4,110,1,90,4,Premkumar
Subj_296,50,4,50,3,100,2,100,1,80,2,120,1,-70,1,60,3,40,4,110,2,90,1,120,2,-10,3,90,2,100,2,45,4,90,2,120,2,-190,1,-1140,2,100,1,80,2,-120,1,55,3,45,4,5,3,110,2,120,1,55,4,100,2,90,2,60,4,40,4,45,3,55,4,-1370,2,120,2,-140,1,130,2,110,2,0,3,50,4,-190,4,-260,1,45,3,90,2,10,3,55,4,40,4,60,4,40,4,45,4,-10,3,55,4,65,4,70,4,50,4,-205,4,110,1,100,2,120,2,-220,1,90,1,-1630,2,110,2,60,4,-150,1,55,3,140,2,-80,1,130,2,30,3,55,4,65,4,-10,3,110,1,100,2,80,4,40,4,80,4,40,4,65,4,-245,4,110,2,-210,1,-20,1,120,2,120,2,140,2,110,2,130,2,-1860,2,45,3,60,4,120,2,110,2,130,2,150,2,110,2,150,2,Premkumar
Subj_297,100,1,120,1,-70,1,90,1,-190,1,50,3,60,3,-10,3,55,3,100,1,50,4,100,2,80,2,5,3,110,2,120,2,-120,1,90,2,100,2,90,2,40,4,120,2,45,4,-1140,2,45,3,45,4,0,3,55,4,120,1,60,4,45,3,40,4,10,3,55,4,50,4,-190,4,-140,1,-10,3,80,2,110,2,55,3,55,4,40,4,30,3,-10,3,45,3,60,4,40,4,-260,1,45,3,40,3,25,3,-15,3,45,4,55,4,65,4,70,4,50,4,-205,4,60,4,100,2,70,3,55,4,-10,3,60,3,40,3,55,3,65,4,80,4,30,3,15,3,10,3,55,3,40,4,80,4,40,4,40,3,-35,3,30,3,40,3,65,4,-245,4,75,3,60,4,30,3,35,3,45,3,65,3,-20,3,65,4,75,4,60,4,50,3,-5,3,65,4,-250,4,85,4,45,4,55,4,10,3,Premkumar
Subj_298,100,1,120,1,-70,1,90,1,100,2,80,2,110,2,120,2,90,2,100,2,90,2,120,2,-1140,2,50,3,60,3,-10,3,50,4,40,4,45,4,45,4,80,2,110,2,100,2,90,2,-190,1,55,3,5,3,55,4,60,4,40,4,-1370,2,45,3,55,4,50,4,-190,4,55,4,40,4,60,4,40,4,0,3,100,1,-120,1,120,1,-140,1,-260,1,120,2,130,2,110,2,90,2,100,2,120,2,-1630,2,45,3,10,3,-10,3,55,3,30,3,110,1,-220,1,90,1,-150,1,45,4,55,4,65,4,70,4,50,4,-205,4,60,4,55,4,65,4,80,4,40,4,110,2,140,2,130,2,100,2,110,2,120,2,120,2,140,2,110,2,130,2,-1860,2,120,2,110,2,130,2,150,2,110,2,150,2,120,2,140,2,140,2,150,2,130,2,120,2,140,2,-2090,2,120,2,160,2,130,2,Premkumar
Subj_299,50,4,50,3,100,2,80,2,100,1,120,1,-70,1,110,2,120,2,90,2,60,3,100,2,90,2,-10,3,40,4,45,4,120,2,-1140,2,55,3,5,3,45,4,55,4,60,4,80,2,40,4,55,4,90,1,50,4,45,3,-190,4,55,4,40,4,0,3,-190,1,60,4,45,3,40,4,10,3,-10,3,45,4,55,4,65,4,70,4,50,4,-205,4,60,4,55,4,65,4,80,4,40,4,55,3,80,4,40,4,30,3,65,4,-245,4,-10,3,60,4,65,4,75,4,60,4,65,4,-250,4,45,3,85,4,45,4,55,4,70,4,55,4,100,1,110,2,70,4,80,4,65,4,45,3,70,4,-270,4,90,4,50,4,60,4,75,4,60,4,75,4,100,2,85,4,40,3,70,4,75,4,-120,1,85,4,120,1,95,4,55,4,-310,4,80,4,65,4,25,3,-15,3,70,3,-10,3,Premkumar
Subj_300,100,1,120,1,-70,1,100,2,80,2,110,2,120,2,90,2,100,2,90,2,50,3,50,4,60,3,40,4,120,2,-1140,2,-10,3,45,4,45,4,55,4,60,4,40,4,55,4,50,4,-190,4,90,1,-190,1,55,4,55,3,80,2,40,4,60,4,100,1,40,4,5,3,45,4,110,2,-120,1,55,4,65,4,45,3,70,4,100,2,50,4,-205,4,60,4,120,1,55,4,90,2,65,4,-140,1,80,4,-1370,2,40,4,0,3,80,4,120,2,45,3,40,4,10,3,65,4,-245,4,-260,1,60,4,130,2,65,4,110,1,75,4,60,4,-10,3,55,3,65,4,-220,1,-250,4,110,2,85,4,30,3,90,2,45,4,55,4,-10,3,70,4,55,4,90,1,70,4,80,4,45,3,65,4,70,4,-150,1,-270,4,90,4,50,4,60,4,100,2,-80,1,75,4,60,4,75,4,45,3,Premkumar
Subj_301,50,3,60,3,-10,3,55,3,100,1,100,2,50,4,40,4,45,4,80,2,5,3,120,1,-70,1,90,1,110,2,45,4,55,4,60,4,45,3,0,3,-190,1,100,1,-120,1,40,4,55,4,50,4,120,1,-140,1,-260,1,120,2,90,2,-190,4,45,3,100,2,110,1,55,4,10,3,40,4,60,4,40,4,90,2,-220,1,-10,3,55,3,30,3,45,4,90,1,-150,1,55,4,65,4,-10,3,45,3,45,3,40,3,120,2,70,4,50,4,25,3,-1140,2,80,2,-205,4,60,4,55,4,65,4,80,4,40,4,80,4,40,4,-15,3,70,3,-10,3,60,3,-80,1,110,1,-210,1,-20,1,-130,1,100,1,-130,1,-160,1,110,1,-240,1,100,1,-80,1,-120,1,-40,1,-110,1,120,1,-220,1,65,4,-245,4,60,4,65,4,75,4,60,4,65,4,40,3,55,3,30,3,15,3,Premkumar
Subj_302,100,2,80,2,110,2,120,2,90,2,100,1,50,3,50,4,100,2,90,2,120,1,120,2,-1140,2,60,3,-10,3,40,4,45,4,45,4,55,4,60,4,40,4,55,4,50,4,-190,4,55,3,5,3,45,3,0,3,45,3,10,3,-10,3,80,2,55,3,30,3,-10,3,45,3,45,3,40,3,25,3,-15,3,70,3,-10,3,60,3,40,3,55,3,30,3,15,3,10,3,55,3,40,3,-35,3,30,3,40,3,75,3,30,3,35,3,45,3,65,3,-20,3,50,3,-5,3,10,3,45,3,80,3,35,3,40,3,50,3,45,3,-15,3,55,3,0,3,15,3,50,3,60,3,40,3,45,3,55,3,50,3,-10,3,60,3,5,3,20,3,55,4,40,4,60,4,40,4,45,4,55,4,65,4,70,4,50,4,-205,4,60,4,55,4,65,4,80,4,40,4,80,4,40,4,65,4,Premkumar
Subj_303,100,2,50,3,80,2,50,4,110,2,60,3,40,4,120,2,45,4,-10,3,100,1,45,4,120,1,55,4,-70,1,60,4,40,4,55,4,90,2,50,4,90,1,-190,1,-190,4,55,3,5,3,100,1,-120,1,55,4,40,4,45,3,0,3,45,3,10,3,120,1,60,4,-140,1,100,2,90,2,40,4,-260,1,110,1,-220,1,45,4,120,2,90,1,-10,3,55,3,-150,1,55,4,65,4,-1140,2,-80,1,30,3,-10,3,70,4,50,4,110,1,-210,1,-20,1,80,2,110,2,45,3,45,3,40,3,25,3,-15,3,-130,1,-205,4,100,2,90,2,70,3,-10,3,100,1,-130,1,-160,1,-1370,2,60,3,60,4,55,4,65,4,80,4,40,3,120,2,40,4,80,4,110,1,40,4,65,4,-245,4,-240,1,130,2,110,2,55,3,90,2,100,2,30,3,100,1,60,4,65,4,75,4,Premkumar
Subj_304,100,1,120,1,-70,1,100,2,50,3,50,4,80,2,110,2,120,2,90,1,90,2,100,2,90,2,120,2,-190,1,-1140,2,60,3,-10,3,80,2,40,4,45,4,45,4,55,4,60,4,40,4,55,4,50,4,-190,4,100,1,-120,1,55,3,5,3,45,3,0,3,45,3,10,3,120,1,-140,1,-10,3,-260,1,55,4,40,4,60,4,40,4,45,4,55,4,65,4,70,4,50,4,-205,4,110,2,100,2,90,2,-1370,2,60,4,55,4,65,4,55,3,110,1,80,4,30,3,-220,1,120,2,130,2,110,2,40,4,90,2,80,4,100,2,-10,3,90,1,40,4,120,2,-150,1,45,3,65,4,45,3,-1630,2,40,3,-245,4,25,3,-80,1,-15,3,110,1,-210,1,70,3,-10,3,60,4,60,3,65,4,40,3,55,3,30,3,15,3,10,3,55,3,40,3,-35,3,75,4,60,4,Premkumar
Subj_305,100,1,100,2,50,3,50,4,120,1,80,2,-70,1,110,2,120,2,90,2,100,2,90,2,120,2,-1140,2,60,3,-10,3,40,4,45,4,45,4,55,4,60,4,55,3,5,3,45,3,0,3,40,4,90,1,45,3,55,4,-190,1,100,1,10,3,50,4,-10,3,55,3,-190,4,30,3,-10,3,-120,1,45,3,45,3,40,3,25,3,-15,3,70,3,120,1,-10,3,60,3,40,3,55,3,30,3,15,3,10,3,55,3,40,3,-35,3,-140,1,-260,1,30,3,40,3,75,3,30,3,35,3,45,3,65,3,-20,3,50,3,-5,3,10,3,45,3,80,3,35,3,40,3,50,3,45,3,-15,3,55,3,0,3,15,3,50,3,60,3,40,3,45,3,55,3,50,3,-10,3,60,3,5,3,20,3,55,4,40,4,60,4,40,4,45,4,55,4,65,4,70,4,50,4,-205,4,60,4,Premkumar
Subj_306,100,1,120,1,-70,1,100,2,80,2,110,2,120,2,90,2,100,2,90,2,120,2,-1140,2,50,3,60,3,-10,3,50,4,40,4,45,4,45,4,55,4,60,4,40,4,55,4,50,4,-190,4,80,2,90,1,-190,1,110,2,100,2,90,2,-1370,2,55,3,55,4,40,4,60,4,40,4,45,4,55,4,65,4,70,4,50,4,-205,4,60,4,55,4,65,4,80,4,40,4,80,4,40,4,65,4,100,1,120,2,-120,1,-245,4,60,4,130,2,65,4,75,4,120,1,60,4,65,4,-250,4,110,2,-140,1,5,3,85,4,45,4,55,4,70,4,55,4,70,4,80,4,65,4,70,4,-270,4,90,4,50,4,60,4,75,4,60,4,75,4,85,4,70,4,75,4,85,4,95,4,55,4,-310,4,80,4,65,4,-260,1,90,2,100,2,120,2,-1630,2,110,1,-220,1,90,1,-150,1,Premkumar
